source	extracted_bacteria	is_present
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus plantarum	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus mutans	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus plantarum	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus mutans	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus plantarum	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41590-022-01287-y	Helicobacter pylori	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Helicobacter pylori	False
https://www.nature.com/articles/s41590-022-01287-y	Salmonella enterica	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus plantarum	False
https://www.nature.com/articles/s41590-022-01287-y	Bifidobacterium breve	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus plantarum	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus mutans	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41590-022-01287-y	Helicobacter pylori	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Lactobacillus	False
https://www.nature.com/articles/s41590-022-01287-y	Streptococcus	False
https://www.nature.com/articles/s41590-022-01287-y	Escherichia coli	False
https://www.nature.com/articles/s41590-022-01287-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41590-022-01287-y	Clostridium difficile	False
https://www.nature.com/articles/s41590-022-01287-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus mutans	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus mutans	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus mutans	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-024-56610-4	Helicobacter pylori	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Helicobacter pylori	False
https://www.nature.com/articles/s41598-024-56610-4	Salmonella enterica	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-024-56610-4	Bifidobacterium breve	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus mutans	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41598-024-56610-4	Helicobacter pylori	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Lactobacillus	False
https://www.nature.com/articles/s41598-024-56610-4	Streptococcus	False
https://www.nature.com/articles/s41598-024-56610-4	Escherichia coli	False
https://www.nature.com/articles/s41598-024-56610-4	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-024-56610-4	Clostridium difficile	False
https://www.nature.com/articles/s41598-024-56610-4	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus	True
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus mutans	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus mutans	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus mutans	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-018-32675-w	Helicobacter pylori	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Helicobacter pylori	False
https://www.nature.com/articles/s41598-018-32675-w	Salmonella enterica	False
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-018-32675-w	Bifidobacterium breve	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus	True
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus mutans	False
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41598-018-32675-w	Helicobacter pylori	False
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Lactobacillus	True
https://www.nature.com/articles/s41598-018-32675-w	Streptococcus	True
https://www.nature.com/articles/s41598-018-32675-w	Escherichia coli	True
https://www.nature.com/articles/s41598-018-32675-w	Bacteroides fragilis	True
https://www.nature.com/articles/s41598-018-32675-w	Clostridium difficile	True
https://www.nature.com/articles/s41598-018-32675-w	Staphylococcus aureus	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus	True
https://www.nature.com/articles/nm.3914	Streptococcus	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus plantarum	False
https://www.nature.com/articles/nm.3914	Streptococcus mutans	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus plantarum	False
https://www.nature.com/articles/nm.3914	Streptococcus mutans	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus plantarum	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Streptococcus mutans	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus plantarum	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Staphylococcus aureus	False
https://www.nature.com/articles/nm.3914	Helicobacter pylori	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus acidophilus	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus acidophilus	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus	True
https://www.nature.com/articles/nm.3914	Streptococcus	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Staphylococcus aureus	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Helicobacter pylori	False
https://www.nature.com/articles/nm.3914	Salmonella enterica	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Streptococcus pneumoniae	False
https://www.nature.com/articles/nm.3914	Lactobacillus plantarum	False
https://www.nature.com/articles/nm.3914	Bifidobacterium breve	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus	True
https://www.nature.com/articles/nm.3914	Streptococcus	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus plantarum	False
https://www.nature.com/articles/nm.3914	Streptococcus mutans	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Streptococcus pneumoniae	False
https://www.nature.com/articles/nm.3914	Helicobacter pylori	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Lactobacillus	True
https://www.nature.com/articles/nm.3914	Streptococcus	False
https://www.nature.com/articles/nm.3914	Escherichia coli	False
https://www.nature.com/articles/nm.3914	Bacteroides fragilis	False
https://www.nature.com/articles/nm.3914	Clostridium difficile	False
https://www.nature.com/articles/nm.3914	Staphylococcus aureus	False
